"136","P0190","","","PERFIL PVC MARRON OSCURO 11.5 BELLAPLAST","BELLAPLAST","NIU","1","","","5","","0"
"137","P0195","","","PERFIL PVC BLANCO 11.5 BELLAPLAST","BELLAPLAST","NIU","1","","","5","","0"
"138","P0196","","","PERFIL PVC GRIS PLATA 11.5 BELLAPLAST","BELLAPLAST","NIU","1","","","5","","0"
"139","P0197","","","PERFIL PVC MADERA 11.5 BELLAPLAST","BELLAPLAST","NIU","1","","","5","","0"
"140","P0198","","","PERFIL PVC CARAMELO 10.5 SUPERPLAST","SUPERPLAST","NIU","1","","","4","","0"
"141","P0201","","","PERFIL PVC MARMOL 11.5 BELLAPLAST","BELLAPLAST","NIU","1","","","5","","0"
"142","P0202","","","PERFIL PVC CUERO OSCURO 11.5","BELLAPLAST","NIU","1","","","5","","0"
"143","P0206","","","PERFIL ALUMINIO BRILLO 11,5X2.4 ROSSIPLAST","ROSSIPLAST","NIU","1","","","12","","0"
"144","P0211","","","PERFIL ALUMINIO BRILLANTE 11.5 X2M USAMETAL","USAMETAL","NIU","1","","","10","","0"
"145","P0213","","","RODOPASO GRIS PLATA","BELLAPLAST","NIU","1","","","38","","0"
"146","P0214","","","RODOPASO CUERO CLARO","BELLAPLAST","NIU","1","","","38","","0"
"147","P0215","","","RODOPASO CHOCOLATE","","NIU","1","","","38","","0"
"148","P0216","","","RODOPASO NEGRO","BELLAPLAST","NIU","1","","","38","","0"
"149","P0217","","","RODOPASO MARRON OSCURO","","NIU","1","","","38","","0"
"150","P0218","","","LAPIZ DE ACERO GRIS 2,5","BELLAPLAST","NIU","1","","","12.5","","0"
"151","P0221","","","LAPIZ DE ACERO GRIS 1,5","BELLAPLAST","NIU","1","","","11.5","","0"
"152","P0222","","","LAPIZ DE ACERO GRIS 2","BELLAPLAST","NIU","1","","","11.5","","0"
"153","P0225","","","PERFIL ALUMINIO BRILLANTE 12X2.40 VICEPLAST","VICEPLAST","NIU","1","","","12","","0"
"154","P0226","","","ESQUINERO MATE 8MMX2.3M","BELLAPLAST","NIU","1","","","14","","0"
"155","P0228","","","LAPIZ DE ACERO GRIS 3","BELLAPLAST","NIU","1","","","14","","0"
"156","P0229","importado","aluminio","CANTONERA 1.5"" SEMIPESADA","","MTR","1","","","45","","0"
"157","P003","","","CANTONERA DE 2"" SEMIPESADA","","NIU","1","","","45","","0"
"158","P0231","","","CANTONERA 1.5"" LIVIANA (5.95MT)","","MTR","1","","","9","","0"
"159","P0232","","","CANTONERA DE 2"" LIVIANA IMPORTADA (5.96mt)","","MTR","1","","","11","","0"
"160","P0248","","","FRAGUA CHEMICAL HUESO","CHEMICAL","NIU","1","","","6","","0"
"161","P0249","","","FRAGUA CHEMICAL VERDE LIMON PLAIN","CHEMICAL","NIU","1","","","7","","0"
"162","P0250","","","FRAGUA CHEMICAL CREPUSCULO","CHEMICAL","NIU","1","","","6","","0"
"163","P0251","","","FRAGUA CHEMICAL NEGRO","CHEMICAL","NIU","1","","","7","","0"
"164","P0252","","","FRAGUA CHEMICAL GRIS PLATA","CHEMICAL","NIU","1","","","6","","0"
"165","P0253","","","FRAGUA CHEMICAL CARAMELO","CHEMICAL","NIU","1","","","6","","0"
"166","P0254","","","FRAGUA CHEMICAL MADERA","CHEMICAL","NIU","1","","","6","","0"
"167","P0255","","","FRAGUA SANSON GRIS","SANSON","NIU","1","","","6","","0"
"168","P0256","","","FRAGUA SANSON ARENA","SANSON","NIU","1","","","6","","0"
"169","P0257","","","FRAGUA SANSON MADERA","SANSON","NIU","1","","","6","","0"
"170","P0258","","","FRAGUA SANSON MARRON","SANSON","NIU","1","","","6","","0"
"171","P0259","","","FRAGUA SANSON HUESO","SANSON","NIU","1","","","6","","0"
"172","P0260","","","FRAGUA CELIMA MADERA","CELIMA","NIU","1","","","7","","0"
"173","P0261","","","FRAGUA CELIMA MARRON","CELIMA","NIU","1","","","7","","0"
"174","P0262","","","FRAGUA CELIMA BEIGE","CELIMA","NIU","1","","","7","","0"
"175","P0263","","","FRAGUA CELIMA HUESO","CELIMA","NIU","1","","","7","","0"
"176","P0264","","","FRAGUA MAESTRO MADERA","MAESTRO","NIU","1","","","6","","0"
"177","P0265","","","FRAGUA CHEMA BLANCO","CHEMA","NIU","1","","","6","","0"
"178","P0266","","","FRAGUA CHEMA CASTAÑA","CHEMA","NIU","1","","","6","","0"
"179","P0267","","","FRAGUA CHEMA MARFIL","CHEMA","NIU","1","","","6","","0"
"180","P0268","","","FRAGUA CHEMA MADERA","CHEMA","NIU","1","","","6","","0"
"181","P0269","","","FRAGUA CHEMA CUERO","CHEMA","NIU","1","","","6","","0"
"182","P0270","","","FRAGUA CHEMA DUNA","CHEMA","NIU","1","","","6","","0"
"183","P0271","","","FRAGUA SANSON BLANCO","SANSON","NIU","1","","","6","","0"
"184","P0272","","","FRAGUA SANSON CUERO","SANSON","NIU","1","","","6","","0"
"185","P0273","","","FRAGUA CELIMA GRANIZO","CELIMA","NIU","1","","","7","","0"
"186","P0274","","","FRAGUA CHEMICAL BLANCO","CHEMICAL","NIU","1","","","6","","0"
"187","P0275","","","FRAGUA CHEMICAL GRIS","CHEMICAL","NIU","1","","","6","","0"
"188","P0276","","","FRAGUA CHEMICAL BEIGE","CHEMICAL","NIU","1","","","6","","0"
"189","P0277","","","FRAGUA CHEMICAL AZUL","CHEMICAL","NIU","1","","","7","","0"
"190","P0278","","","FRAGUA CHEMICAL ARENA","CHEMICAL","NIU","1","","","6","","0"
"191","P0279","","","FRAGUA CHEMICAL TURQUEZA","CHEMICAL","NIU","1","","","7","","0"
"192","P0280","","","FRAGUA CHEMICAL GUINDA","CHEMICAL","NIU","1","","","7","","0"
"193","P0281","","","FRAGUA CHEMICAL MARRON","CHEMICAL","NIU","1","","","6","","0"
"194","P0282","","","FRAGUA CHEMICAL CHOCOLATE","CHEMICAL","NIU","1","","","6","","0"
"195","P0283","","","FRAGUA CHEMICAL AZUL PASTEL","CHEMICAL","NIU","1","","","7","","0"
"196","P0284","","","FRAGUA CHEMICAL CELESTE","CHEMICAL","NIU","1","","","7","","0"
"197","P0285","","","FRAGUA CHEMICAL CUERO","CHEMICAL","NIU","1","","","6","","0"
"198","P0286","","","FRAGUA CHEMA HUESO","CHEMA","NIU","1","","","6","","0"
"199","P0288","","","OVALIN HG CUADRADO BLANCO","HG","NIU","1","","","150","","0"
"200","P0289","","","OVALIN XM RECTANGULAR BLANCO","XM","NIU","1","","","150","","0"
"201","P0290","","","OVALIN RECTANGULAR BONE XM","XM","NIU","1","","","150","","0"
"202","P0291","","","OVALIN REDONDO BLANCO XM","XM","NIU","1","","","150","","0"
"203","P0292","","","OVALIN REDONDO BONE XM SIN P/G","XM","NIU","1","","","150","","0"
"204","P0293","","","OVALIN REDONDO BLANCO XM","XM","NIU","1","","","150","","0"
"205","P0294","","","OVALIN XM PORTAGRIFERIA REDONDO BLANCO","XM","NIU","1","","","150","","0"
"206","P0295","","","OVALIN PARA EMPOTRAR BLANCO","","NIU","1","","","150","","0"
"207","P0296","","","OVALIN DE VIDRIO MARRON SIN P/G","","NIU","1","","","150","","0"
"208","P0297","","","OVALIN DE VIDRIO ROJO","","NIU","1","","","150","","0"
"209","P0298","","","OVALIN PORTAGRIFERIA REDONDO BLANCO FRATELLI","FRATELLI","NIU","1","","","150","","0"
"210","P0299","","","OVALIN PORTAGRIFERIA RECTANGULAR BLANCO FRATELLI","FRATELLI","NIU","1","","","150","","0"
"211","P0300","","","OVALIN RECTANGULAR FRATELLI BONE","FRATELLI","NIU","1","","","150","","0"
"212","P0301","","","OVALIN OVALADO FRATELLI BLANCO","FRATELLI","NIU","1","","","150","","0"
"213","P0302","","","OVALIN REDONDO MARBEL FRATELLI","FRATELLI","NIU","1","","","150","","0"
"214","P0303","","","OVALIN CUADRADO BLANCO FRATELLI SIN P/G","FRATELLI","NIU","1","","","150","","0"
"215","P0304","","","OVALIN REDONDO TAZON BLANCO FRATELLI","FRATELLI","NIU","1","","","150","","0"
"216","P0305","","","OVALIN FLOR FRATELLI BLANCO","FRATELLI","NIU","1","","","150","","0"
"217","P0312","LAVATORIO MANCORA TREBOL BLANCO","","LAVATORIO MANCORA BLANCO TREBOL","TREBOL","NIU","1","","","70","","0"
"218","P0313","","","LAVATORIO MANANTIAL BLANCO TREBOL","TREBOL","NIU","1","","","80","","0"
"219","P0314","","","LAVATORIO BONE FV","FV","NIU","1","","","65","","0"
"220","P0315","","","LAVATORIO BONE BARCELONA","BARCELONA","NIU","1","","","75","","0"
"221","P0316","","","LAVATORIO BLANCO EL DORADO","EL DORADO","NIU","1","","","40","","0"
"222","P0317","","","LAVATORIO Y PEDESTAL FV AZUL PASTEL","FV","NIU","1","","","140","","0"
"223","P0318","","","LAVATORIO BONE HISPANO","HISPANO","NIU","1","","","65","","0"
"224","P0319","","","LAVATORIO BONE TREBOL","TREBOL","NIU","1","","","75","","0"
"225","P0320","","","LAVATORIO BALI DACQUA BLANCO","DACQUA","NIU","1","","","60","","0"
"226","P0321","","","LAVATORIO LARA BLANCO","LARA","NIU","1","","","60","","0"
"227","P0322","","","LAVATORIO MANANTIAL BONE","MANANTIAL","NIU","1","","","80","","0"
"228","P0323","","","LAVATORIO Y PEDESTAL FLORIDA ECONOMICO BLANCO","FLORIDA ECO","NIU","1","","","120","","0"
"229","P0326","","","PEDESTAL BONE FV","FV","NIU","1","","","60","","0"
"230","P0327","","","PEDESTAL TREBOL BLANCO","TREBOL","NIU","1","","","65","","0"
"231","P0328","","","PEDESTAL LARA BLANCO","LARA","NIU","1","","","40","","0"
"232","P0329","","","PEDESTAL TWENTY BLANCO","TWENTY","NIU","1","","","45","","0"
"233","P0333","","","LAVADERO DE 2 POZAS C/SC FRATELLI","FRATELLI","NIU","1","","","160","","0"
"234","P0334","","","LAVADERO 2 POZAS S/SC XM","XM","NIU","1","","","160","","0"
"235","P0335","","","LAVADERO 80X44 C/SC TEKA","TEKA","NIU","1","","","110","","0"
"236","P0336","","","LAVADERO 2POZAS 116X55 CON S/SC","","NIU","1","","","170","","0"
"237","P0339","","","LAVADERO 1PZA 80X52 C/SC","","NIU","1","","","120","","0"
"238","P0347","","","INNODORO FV SIFON BOTON BONE","FV","NIU","1","","","200","","0"
"239","P0348","","","INODORO ONE PIECE HISPANO BONE","ISPANO","NIU","1","","","285","","0"
"240","P0349","","","INNODORO ONE PIECE DACQUA BLANCO","DACQUA","NIU","1","","","265","","0"
"241","P0350","","","INNODORO RAPI JET PALANCA BONE TREBOL","TREBOL","NIU","1","","","275","","0"
"242","P0352","","","INNODORO TWENTY PALANCA BLANCO HG","HG","NIU","1","","","160","","0"
"243","P0354","","","INNODORO RAPI JET PALANCA TREBOL BLANCO","TREBOL","NIU","1","","","275","","0"
